trade_id,代码,信号日,买入日,卖出日,is_zt,lu_250d,lu_60d,lu_20d,est_float_cap,price,avg_amount_20d_yi,max_consec_zt,is_250d_high,days_since_last_zt,pre_vol_slope,pre_price_slope,pre_vol_expansion,pre_price_compression,pre_sum_chg,pre_pos_days,pre_close_pos,mkt_7pct_count,mkt_zt_count,mkt_avg_7pct_gain,mkt_hot_sector_count,mkt_sh_above_ma60,sec_zt_count,sec_avg_gain,sec_has_zhongjun,sec_stock_count,sec_is_top1,sec_rank,sec_pos_days_3d,key,评分,信号涨幅%,突破幅度%,量比MAVOL180,持有天数,label_3d_return,label_return_gt_5pct,label_return_gt_0pct,label_is_zt,label_max_return,label_max_drawdown,label_day1_return
439,603192,20251229,20251230,20260106,0,8,1,1,200.7,26.11,0.7,5,0,0,-10.4,0.26,0.69,0.33,-1.38,6,0.54,141,104,10.92,2,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,603192_20251229,70,10.0%,3.6,1.8,5,0.0213,0,1,0,0.11966463414634149,-0.043064024390243864,0.0
440,603778,20251229,20251230,20260113,1,39,3,1,5239.7,16.78,16.5,5,1,0,0.76,3.44,1.23,2.33,28.28,7,0.75,141,104,10.92,2,1,2.0,2.25,0.0,8.0,0.0,4.0,3.0,603778_20251229,75,10.0%,8.9,1.5,10,0.46159999999999995,1,1,1,0.49244186046511645,-0.054651162790697545,0.023255813953488497
441,603936,20251229,20251230,20260106,0,9,6,0,1053.6,12.95,3.8,1,0,0,1.01,0.48,1.12,0.65,3.55,3,0.73,141,104,10.92,2,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,603936_20251229,80,10.0%,6.3,2.1,5,0.0276,0,1,0,0.03881987577639751,-0.02484472049689443,-0.01397515527950322
442,002757,20251230,20251231,20260107,1,12,3,1,250.3,17.7,0.9,2,0,0,-3.63,0.29,0.92,0.69,3.39,5,0.83,126,86,10.28,2,1,2.0,1.13,1.0,33.0,0.0,4.0,3.0,002757_20251230,70,10.0%,5.7,1.4,5,0.2236,1,1,1,0.39693356047700185,0.13912549687677453,0.21635434412265772
443,600192,20251230,20251231,20260106,0,12,3,1,474.4,10.52,1.8,3,0,0,-14.92,-0.56,0.55,0.55,-5.83,4,0.31,126,86,10.28,2,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,600192_20251230,65,10.0%,0.5,1.1,4,-0.028399999999999998,0,0,0,-0.018181818181818136,-0.05071770334928224,-0.03444976076555019
444,603216,20251230,20251231,20260106,0,18,1,0,1009.8,46.4,3.0,5,1,0,-4.38,2.29,0.9,1.24,19.56,6,0.99,126,86,10.28,2,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,603216_20251230,75,9.9%,7.5,1.1,4,-0.028300000000000002,0,0,0,0.06821251688428638,-0.05785682125168843,0.046825754164790595
445,000545,20260106,20260107,20260112,0,13,4,2,302.0,3.12,1.1,1,0,0,5.8,-0.09,0.87,1.94,-1.52,4,0.16,239,155,10.77,3,1,3.0,4.68,1.0,15.0,0.0,3.0,1.0,000545_20260106,75,9.9%,9.1,1.2,3,0.022099999999999998,0,1,0,0.03514376996805122,-0.03514376996805108,-0.012779552715654964
446,000695,20260106,20260107,20260112,0,10,2,0,836.5,14.16,3.1,5,0,0,-1.93,0.26,0.51,1.03,5.05,5,0.32,239,155,10.77,3,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,000695_20260106,67,10.0%,6.5,1.9,3,-0.0545,0,0,0,-0.009213323883770306,-0.056697377746279164,-0.029766123316796594
447,603067,20260106,20260107,20260112,1,17,7,3,2806.1,34.5,9.6,2,1,1,-4.47,0.46,0.91,0.66,15.36,3,0.98,239,155,10.77,3,1,3.0,4.68,1.0,15.0,0.0,3.0,1.0,603067_20260106,74,8.9%,6.0,2.0,3,0.08960000000000001,1,1,1,0.11373011196228638,-0.06894519740718906,-0.05981143193871531
448,605358,20260106,20260107,20260112,0,13,5,1,4256.0,42.13,14.6,3,1,0,-1.81,0.27,0.88,0.81,14.84,4,1.0,239,155,10.77,3,1,2.0,2.09,1.0,41.0,0.0,6.0,1.0,605358_20260106,85,10.0%,7.7,2.0,3,-0.0143,0,0,0,0.002288329519450671,-0.05537757437070942,-0.050114416475972645
449,000798,20260107,20260108,20260113,0,11,0,0,993.2,11.8,3.8,7,0,0,-6.53,-0.83,0.48,0.69,-4.95,4,0.19,215,132,10.5,2,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,000798_20260107,82,10.0%,11.1,3.2,3,-0.027200000000000002,0,0,0,0.058524173027989936,-0.02883799830364715,0.04156064461407975
450,600475,20260107,20260108,20260113,1,18,1,0,969.2,20.92,3.4,6,0,0,0.14,0.51,0.86,0.51,9.52,4,0.71,215,132,10.5,2,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,600475_20260107,70,10.0%,3.1,1.7,3,0.1458,1,1,1,0.19569288389513106,-0.043071161048689056,0.0014044943820225252
451,603687,20260107,20260108,20260113,0,15,5,1,384.2,10.55,1.4,1,1,100,-1.71,0.09,0.91,0.74,0.86,5,0.62,215,132,10.5,2,1,0.0,0.97,0.0,10.0,0.0,64.0,1.0,603687_20260107,74,8.3%,4.3,2.7,3,0.0151,0,1,0,0.10009813542688925,0.017664376840039228,0.04121687929342492
452,002843,20260108,20260109,20260114,0,11,1,0,659.7,22.02,2.4,1,0,0,-8.14,0.12,0.52,0.3,0.5,5,0.56,199,135,10.55,3,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,002843_20260108,70,10.0%,1.6,1.7,3,0.018799999999999997,0,1,0,0.04976744186046513,-0.015813953488372088,0.032558139534883686
453,600391,20260108,20260109,20260114,0,13,4,2,3434.6,41.73,11.2,1,1,4,1.57,1.55,1.11,0.96,19.09,5,0.9,199,135,10.55,3,1,0.0,5.31,0.0,3.0,0.0,80.0,3.0,600391_20260108,74,7.9%,6.2,1.7,3,-0.0366,0,0,0,0.12949640287769779,-0.07625899280575538,0.08968824940047948
454,603333,20260108,20260109,20260114,0,4,2,0,358.8,8.99,1.3,6,0,0,1.63,0.32,0.88,0.46,3.21,6,0.32,199,135,10.55,3,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,603333_20260108,70,10.0%,0.5,1.8,3,-0.085,0,0,0,-0.029347826086956477,-0.09565217391304338,-0.034782608695652015
455,002378,20260109,20260112,20260115,0,11,2,0,3315.4,16.96,11.6,2,1,11,-4.82,0.6,1.09,0.97,4.86,4,0.75,289,175,10.66,4,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,002378_20260109,64,8.4%,0.6,1.6,3,0.0541,1,1,0,0.06395348837209311,-0.05581395348837215,-0.044186046511627795
456,002796,20260109,20260112,20260119,1,21,2,0,2328.7,32.82,7.6,1,1,2,-9.27,0.7,0.67,1.05,5.99,3,0.75,289,175,10.66,4,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,002796_20260109,69,9.5%,1.4,2.4,5,0.3603,1,1,1,0.4484223300970874,0.04368932038834945,0.04915048543689313
457,600589,20260109,20260112,20260115,1,12,3,0,2624.7,9.69,8.9,5,1,0,32.13,2.2,9.01,9.0,21.5,6,0.8,289,175,10.66,4,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,600589_20260109,70,10.0%,2.5,1.8,3,0.0124,0,1,1,0.17641228939544096,-0.07234886025768092,-0.019821605550049484
458,000889,20260112,20260113,20260116,0,18,8,1,171.6,3.94,0.6,4,0,0,-0.8,-0.35,1.12,0.48,0.14,4,0.21,646,394,11.07,3,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,000889_20260112,67,10.1%,9.8,1.2,3,-0.0596,0,0,0,0.03061224489795921,-0.06377551020408163,0.002551020408163324
459,600152,20260112,20260113,20260116,0,13,5,1,558.2,8.31,1.9,2,0,0,-6.59,0.16,0.77,0.44,5.46,6,0.69,646,394,11.07,3,1,1.0,0.86,0.0,11.0,0.0,20.0,1.0,600152_20260112,75,10.1%,10.2,1.1,3,-0.111,0,0,0,-0.054335260115607006,-0.11907514450867054,-0.07976878612716767
460,600651,20260112,20260113,20260116,0,11,0,0,714.8,8.4,2.6,2,0,0,7.49,0.6,1.35,2.07,5.15,6,0.81,646,394,11.07,3,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,600651_20260112,75,9.9%,5.2,1.7,3,0.016399999999999998,0,1,0,0.09356725146198817,0.0,0.031578947368421
461,601872,20260112,20260113,20260116,0,12,3,1,2354.5,10.7,8.1,1,1,28,10.71,0.86,1.82,2.51,10.13,4,0.82,646,394,11.07,3,1,0.0,4.51,1.0,4.0,0.0,38.0,2.0,601872_20260112,79,8.8%,7.7,2.0,3,0.0431,0,1,0,0.09328358208955223,0.016791044776119375,0.04944029850746262
462,001255,20260114,20260115,20260119,1,11,0,0,637.4,45.63,2.0,3,1,0,8.55,2.35,1.12,1.85,26.1,6,1.0,258,171,11.02,0,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,001255_20260114,85,10.0%,8.7,2.8,2,0.08380000000000001,1,1,1,0.29037199124726465,0.0873085339168489,0.20809628008752729
463,002281,20260114,20260115,20260120,0,13,6,1,8459.3,77.12,31.0,1,1,0,4.83,0.35,1.38,1.57,-0.56,4,0.26,258,171,11.02,0,1,1.0,2.64,1.0,21.0,0.0,7.0,2.0,002281_20260114,70,10.0%,1.4,1.9,3,-0.11359999999999999,0,0,0,0.025509550057684845,-0.11908729650044873,-0.019356492757338868
464,002657,20260114,20260115,20260120,0,7,3,0,2574.8,32.27,9.3,2,0,100,-0.86,0.32,1.19,0.91,5.27,4,0.53,258,171,11.02,0,1,2.0,4.26,1.0,17.0,0.0,2.0,2.0,002657_20260114,74,8.7%,6.0,1.8,3,-0.0683,0,0,0,0.03428927680798009,-0.07107231920199494,-0.017768079800498653
465,601212,20260114,20260115,20260130,1,18,0,0,5809.1,7.05,19.8,3,1,15,-4.13,0.43,0.86,1.18,5.46,5,0.84,258,171,11.02,0,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,601212_20260114,69,7.6%,0.9,2.2,11,0.9138,1,1,1,1.1304347826086956,-0.04207573632538567,0.0210378681626929
466,603002,20260115,20260116,20260121,0,12,7,0,590.1,8.19,2.2,2,0,100,3.55,0.27,1.11,0.92,1.29,5,0.39,122,78,10.18,0,1,0.0,2.53,0.0,10.0,0.0,89.0,2.0,603002_20260115,69,8.1%,0.7,2.4,3,0.038,0,1,0,0.08780487804878058,-0.0317073170731706,-0.015853658536585245
467,000506,20260119,20260120,20260122,1,18,6,3,1404.9,15.97,4.9,2,1,0,4.39,1.27,1.23,1.65,9.54,7,0.68,221,123,10.4,1,1,2.0,5.55,0.0,7.0,0.0,2.0,2.0,000506_20260119,70,10.0%,4.2,1.4,2,0.1783,1,1,1,0.23939393939393935,0.0818181818181819,0.1715151515151514
468,000571,20260119,20260120,20260123,0,11,5,2,671.1,6.48,2.4,1,0,18,-1.79,-0.24,0.9,1.17,2.62,5,0.66,221,123,10.4,1,1,0.0,4.03,0.0,2.0,0.0,43.0,3.0,000571_20260119,61,7.1%,2.8,1.5,3,0.041100000000000005,0,1,0,0.0646153846153846,-0.04769230769230763,0.012307692307692318
469,002067,20260119,20260120,20260123,0,11,3,2,1673.4,5.86,6.4,3,0,100,-1.4,-0.12,0.82,1.87,-1.78,5,0.12,221,123,10.4,1,1,0.0,3.26,0.0,7.0,0.0,76.0,1.0,002067_20260119,66,8.5%,8.7,1.8,3,0.0033,0,1,0,0.0528109028960817,-0.023850085178875585,-0.005110732538330536
470,002246,20260119,20260120,20260123,0,10,1,0,1176.1,21.28,4.2,4,0,40,-7.23,0.14,0.65,0.52,5.11,5,0.64,221,123,10.4,1,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,002246_20260119,56,7.2%,2.2,1.0,3,0.0949,1,1,0,0.09839167455061487,-0.00804162724692534,0.030274361400189242
471,605060,20260119,20260120,20260123,0,14,3,1,462.5,41.55,1.7,2,1,24,-1.63,0.35,1.04,0.89,-0.24,4,0.73,221,123,10.4,1,1,1.0,1.53,1.0,46.0,0.0,8.0,1.0,605060_20260119,59,8.2%,2.7,1.2,3,-0.0435,0,0,0,0.13253012048192772,-0.06795180722891567,0.029638554216867393
472,601212,20260120,20260121,20260130,1,18,0,0,7566.7,7.79,24.7,3,1,0,2.52,2.58,1.13,2.56,14.62,6,0.68,113,75,10.22,0,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,601212_20260120,85,10.0%,8.3,2.4,7,0.716,1,1,1,0.910691823899371,0.031446540880503034,0.18616352201257855
473,605399,20260120,20260121,20260126,0,11,3,2,298.5,14.78,1.1,3,0,36,-7.97,-0.5,0.54,0.79,-2.86,4,0.25,113,75,10.22,0,1,1.0,1.34,1.0,39.0,0.0,12.0,3.0,605399_20260120,71,7.9%,8.1,2.5,3,0.042699999999999995,0,1,0,0.05172413793103448,-0.0220689655172414,-0.006896551724137907
474,000048,20260121,20260122,20260127,0,13,8,2,948.4,18.5,3.3,2,0,0,-2.74,0.19,0.95,1.7,10.47,4,1.0,210,130,10.18,4,1,1.0,0.59,0.0,7.0,0.0,6.0,2.0,000048_20260121,70,10.0%,1.3,1.8,3,0.0526,1,1,0,0.09570957095709583,-0.024202420242024274,0.04400440044004404
475,603256,20260121,20260122,20260127,0,34,9,0,3040.6,43.12,10.8,3,0,0,3.37,0.66,1.33,1.93,3.16,5,0.56,210,130,10.18,4,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,603256_20260121,65,10.0%,3.3,1.2,3,0.0446,0,1,0,0.12563704852647894,-0.013959672058497729,0.04586749390649236
476,002629,20260122,20260123,20260128,0,13,3,0,324.4,6.41,1.3,2,0,0,4.44,-2.31,1.04,2.54,-14.59,3,0.12,165,107,10.67,2,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,002629_20260122,57,9.9%,2.6,1.4,3,-0.04190000000000001,0,0,0,-0.013824884792626706,-0.07834101382488476,-0.03533026113671268
477,600391,20260122,20260123,20260128,1,13,4,2,4946.4,53.36,14.8,2,1,0,-1.65,0.68,1.0,1.46,16.96,5,0.83,165,107,10.67,2,1,2.0,8.32,0.0,3.0,0.0,6.0,3.0,600391_20260122,75,10.0%,8.0,1.3,3,-0.05,0,0,1,-0.012488687782805388,-0.1366515837104072,-0.12597285067873304
478,600759,20260122,20260123,20260127,1,22,3,3,5967.1,4.25,19.1,2,1,0,-6.01,0.71,0.6,0.88,20.51,6,0.97,165,107,10.67,2,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,600759_20260122,65,10.1%,2.2,1.4,2,0.09720000000000001,1,1,1,0.18969555035128818,0.04449648711943804,0.1334894613583139
479,603608,20260122,20260123,20260128,0,12,3,1,1407.0,12.05,4.5,2,1,0,-9.25,0.98,0.56,0.99,17.83,5,1.0,165,107,10.67,2,1,2.0,4.01,0.0,7.0,0.0,5.0,3.0,603608_20260122,80,10.1%,1.0,3.8,3,-0.09699999999999999,0,0,0,0.001626016260162567,-0.11382113821138214,-0.052032520325203294
480,002240,20260123,20260126,20260129,0,15,4,1,7550.4,41.87,26.1,1,1,2,1.26,0.21,1.14,1.24,11.65,6,0.88,307,184,10.66,2,1,0.0,5.43,1.0,4.0,0.0,75.0,3.0,002240_20260123,59,7.0%,0.0,1.3,3,-0.1069,0,0,0,-0.01802656546489559,-0.11385199240986711,-0.06475332068311189
481,002623,20260123,20260126,20260129,0,8,3,2,205.0,20.71,0.7,3,0,0,-2.75,0.01,0.97,1.12,2.17,6,0.71,307,184,10.66,2,1,4.0,9.08,1.0,8.0,1.0,1.0,1.0,002623_20260123,75,10.0%,8.6,1.5,3,0.22390000000000002,1,1,0,0.2631077216396568,0.0028598665395614263,0.12011439466158244
482,603212,20260123,20260126,20260128,1,7,2,2,1810.4,16.24,6.6,1,1,0,-5.53,0.14,0.68,0.68,1.51,4,0.4,307,184,10.66,2,1,4.0,9.08,1.0,8.0,1.0,1.0,1.0,603212_20260123,65,10.0%,4.7,1.4,2,0.0584,1,1,1,0.12323113207547168,-0.08608490566037741,0.030070754716981014
483,000510,20260126,20260127,20260130,0,21,8,0,4344.6,20.29,12.6,3,1,3,2.75,3.83,1.01,1.77,30.4,6,0.9,175,117,10.78,3,1,0.0,1.18,0.0,15.0,0.0,27.0,3.0,000510_20260126,64,8.8%,2.9,1.2,3,-0.1726,0,0,0,0.06115107913669053,-0.18396711202466598,-0.05035971223021585
484,000815,20260126,20260127,20260129,1,12,2,0,634.6,13.17,2.3,2,0,0,-13.51,-0.38,0.49,0.51,-3.19,5,0.33,175,117,10.78,3,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,000815_20260126,70,10.0%,0.0,1.7,2,0.0664,1,1,1,0.12499999999999994,0.03959627329192544,0.10869565217391293
485,002506,20260126,20260127,20260130,0,15,1,0,2842.7,3.45,9.7,2,1,0,-5.89,-0.09,0.7,1.45,5.28,4,1.0,175,117,10.78,3,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,002506_20260126,75,9.9%,5.3,1.6,3,-0.0301,0,0,0,0.13313609467455628,-0.03846153846153843,0.03846153846153843
486,002575,20260126,20260127,20260130,0,12,3,0,536.1,6.95,2.0,3,0,0,-13.13,-0.82,0.44,0.83,-6.96,4,0.24,175,117,10.78,3,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,002575_20260126,77,10.0%,8.6,2.2,3,0.031,0,1,0,0.08908045977011496,-0.015804597701149472,0.021551724137931084
487,601958,20260126,20260127,20260130,0,11,6,0,2732.4,21.92,9.1,1,1,0,-4.75,1.04,0.72,0.66,9.31,6,0.85,175,117,10.78,3,1,4.0,6.39,1.0,9.0,0.0,3.0,2.0,601958_20260126,80,10.0%,4.3,2.3,3,-0.056100000000000004,0,0,0,0.12419205909510625,-0.052631578947368446,0.079870729455217
488,000534,20260127,20260128,20260202,0,14,1,0,2089.3,30.8,6.5,2,1,6,6.83,3.32,1.25,1.5,28.36,7,0.85,152,92,10.13,1,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,000534_20260127,74,8.4%,5.5,1.5,3,-0.1016,0,0,0,0.07898996438977007,-0.10003237293622531,0.0006474587245062989
489,001267,20260127,20260128,20260202,0,22,3,0,3894.2,28.09,12.9,2,1,0,-1.66,0.62,0.98,0.71,14.8,6,0.79,152,92,10.13,1,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,001267_20260127,65,10.0%,2.5,1.1,3,-0.0527,0,0,0,0.052337752965806,-0.051988834612700575,-0.01953942777390086
490,600391,20260127,20260128,20260202,0,13,4,2,4916.4,53.12,15.8,2,0,0,6.44,3.55,1.33,1.66,18.76,5,0.58,152,92,10.13,1,1,1.0,2.29,0.0,3.0,0.0,16.0,2.0,600391_20260127,75,10.0%,5.7,1.5,3,-0.09949999999999999,0,0,0,0.03672264255397679,-0.09595866396014018,-0.009780402288245085
491,603163,20260127,20260128,20260202,0,29,4,2,1563.3,101.59,5.1,4,1,0,0.16,2.07,0.81,0.43,26.36,5,0.78,152,92,10.13,1,1,2.0,2.77,0.0,9.0,0.0,2.0,2.0,603163_20260127,65,10.0%,1.4,1.0,3,-0.0196,0,0,0,0.07368421052631581,-0.05263157894736842,-0.023923444976076555
492,603663,20260127,20260128,20260202,0,13,9,0,1173.2,41.47,4.2,1,1,0,-7.86,0.43,0.68,0.86,3.7,3,0.54,152,92,10.13,1,1,1.0,-0.45,0.0,15.0,0.0,9.0,3.0,603663_20260127,65,10.0%,1.1,1.3,3,-0.0635,0,0,0,0.07021276595744695,-0.06855791962174938,-0.0028368794326240534
493,000815,20260128,20260129,20260203,0,12,2,0,896.5,14.28,3.1,2,0,0,10.94,0.64,2.52,1.61,5.52,5,0.87,202,128,10.15,3,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,000815_20260128,80,10.0%,7.2,1.7,3,0.0958,1,1,0,0.13432835820895514,-0.018656716417910446,0.0634328358208955
494,605289,20260128,20260129,20260202,1,20,7,1,579.1,74.8,2.2,2,0,100,2.03,0.22,1.17,0.84,2.47,4,0.67,202,128,10.15,3,1,0.0,0.64,0.0,9.0,0.0,13.0,2.0,605289_20260128,69,7.7%,1.3,2.1,2,0.0152,0,1,1,0.08957219251336902,-0.022727272727272766,0.075
495,605376,20260128,20260129,20260203,0,15,9,1,2088.9,89.54,6.8,3,1,7,7.01,3.56,0.99,0.87,32.94,7,0.95,202,128,10.15,3,1,0.0,3.11,0.0,5.0,0.0,40.0,3.0,605376_20260128,74,7.2%,2.5,2.0,3,0.013300000000000001,0,1,0,0.07206703910614529,-0.06391061452513966,0.04011173184357546
496,002207,20260129,20260130,20260204,0,13,0,0,1338.1,11.18,4.2,5,1,0,5.12,1.66,1.53,1.32,13.02,6,1.0,184,132,10.29,1,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,002207_20260129,85,10.0%,8.0,2.1,3,-0.13470000000000001,0,0,0,-0.10512597741094692,-0.21720243266724587,-0.13032145960034752
497,600986,20260129,20260130,20260204,1,10,1,0,8723.1,13.78,29.0,2,0,0,13.23,3.34,1.75,1.56,14.52,5,0.64,184,132,10.29,1,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,600986_20260129,85,10.0%,5.7,4.2,3,0.0911,1,1,1,0.2180339985218035,-0.06873614190687359,0.036215816703621596
498,601579,20260129,20260130,20260204,0,7,0,0,564.6,22.98,2.1,3,0,0,1.67,0.27,1.24,1.26,2.42,5,0.39,184,132,10.29,1,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,601579_20260129,80,10.0%,10.2,1.6,3,-0.0348,0,0,0,-0.014347826086956448,-0.08869565217391301,-0.046521739130434794
499,605289,20260130,20260202,20260205,0,20,7,1,779.8,80.41,2.8,2,1,0,18.81,1.09,2.97,2.33,8.49,4,0.53,126,86,10.34,1,1,2.0,3.85,0.0,9.0,0.0,2.0,2.0,605289_20260130,85,10.0%,9.5,2.3,3,-0.1215,0,0,0,-0.002538071065989884,-0.13388324873096444,-0.06091370558375631
500,002471,20260203,20260204,20260210,1,20,2,1,7773.8,9.47,27.3,4,1,0,9.71,1.47,1.25,0.67,18.63,5,0.79,292,138,9.82,2,1,2.0,2.82,1.0,22.0,0.0,3.0,1.0,002471_20260203,85,10.0%,10.1,2.5,4,0.04650000000000001,0,1,1,0.15638297872340412,-0.057446808510638395,0.013829787234042447
501,002826,20260203,20260204,20260209,0,6,3,2,387.4,20.98,1.4,7,0,100,-4.35,-0.35,0.78,1.01,-0.54,5,0.55,292,138,9.82,2,1,0.0,1.4,0.0,32.0,0.0,34.0,0.0,002826_20260203,61,9.3%,5.8,1.9,3,0.006500000000000001,0,1,0,0.049523809523809484,0.0,0.021904761904761944
502,605376,20260203,20260204,20260209,0,15,9,1,2638.1,91.0,9.0,3,0,11,-4.07,2.46,0.93,1.8,13.68,6,0.49,292,138,9.82,2,1,0.0,4.74,0.0,5.0,0.0,45.0,0.0,605376_20260203,64,8.5%,0.2,1.9,3,0.1273,1,1,0,0.171304347826087,0.021739130434782608,0.07391304347826085
503,001316,20260204,20260205,20260210,0,9,3,0,962.3,60.28,3.0,4,1,1,0.24,1.62,0.94,0.83,28.15,6,1.0,139,84,10.11,1,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,001316_20260204,79,7.0%,0.3,3.0,3,-0.051100000000000007,0,0,0,0.04993297587131362,-0.08512064343163536,-0.005361930294906171
504,002300,20260204,20260205,20260210,0,13,1,0,1789.7,9.56,7.2,4,0,0,-8.75,-1.6,0.65,0.4,-8.86,4,0.26,139,84,10.11,1,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,002300_20260204,57,10.0%,2.5,1.3,3,-0.0443,0,0,0,-0.01151832460732997,-0.055497382198953,-0.0314136125654451
505,600330,20260204,20260205,20260210,1,24,6,1,5596.8,16.94,18.1,2,1,0,-0.6,1.55,1.35,1.32,26.93,6,1.0,139,84,10.11,1,1,1.0,0.83,1.0,11.0,0.0,7.0,2.0,600330_20260204,80,10.0%,4.3,2.6,3,0.08380000000000001,1,1,1,0.1803797468354429,-0.022151898734177305,-0.018987341772151944
506,002342,20260206,20260209,20260212,0,20,3,2,11077.2,20.38,31.5,6,1,2,1.88,3.61,0.84,1.75,35.1,6,0.94,112,77,9.9,1,1,1.0,0.32,1.0,46.0,0.0,7.0,2.0,002342_20260206,79,7.9%,4.8,3.0,3,-0.114,0,0,0,0.11099585062240666,-0.11047717842323664,0.025933609958506222
507,601231,20260206,20260209,20260213,1,13,1,0,4991.1,36.5,17.4,2,1,5,-0.59,1.32,0.98,1.54,11.35,4,0.63,112,77,9.9,1,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,601231_20260206,69,7.8%,1.3,2.1,4,0.0805,1,1,1,0.12633832976445394,-0.025695931477516084,0.0117773019271948
508,603232,20260206,20260209,20260212,0,13,2,0,1876.4,27.08,6.9,2,0,19,5.56,0.68,1.47,0.97,6.71,5,0.92,112,77,9.9,1,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,603232_20260206,69,8.0%,0.9,2.1,3,-0.0128,0,0,0,0.027777777777777776,-0.03407407407407414,-0.009259259259259259
509,002015,20260209,20260210,20260213,0,9,2,0,1543.7,13.27,5.3,4,0,0,11.85,0.65,2.12,1.37,9.41,4,1.0,241,138,10.56,1,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,002015_20260209,85,10.0%,6.4,2.4,3,-0.08990000000000001,0,0,0,-0.020454545454545423,-0.08863636363636364,-0.05681818181818182
510,600172,20260209,20260210,20260213,0,27,11,3,3561.6,8.18,12.3,3,0,0,-4.89,1.31,0.69,1.2,15.42,5,0.62,241,138,10.56,1,1,2.0,2.66,1.0,46.0,0.0,3.0,2.0,600172_20260209,70,9.9%,5.9,1.1,3,-0.006,0,0,0,0.06592039800995039,-0.022388059701492394,-0.011194029850746141
511,605060,20260209,20260210,20260213,0,14,3,1,969.3,52.75,3.1,2,1,0,2.53,1.66,1.09,1.82,16.45,5,0.83,241,138,10.56,1,1,2.0,2.66,1.0,46.0,0.0,3.0,2.0,605060_20260209,80,10.0%,6.7,1.5,3,0.1131,1,1,0,0.1962264150943396,0.0330188679245283,0.09433962264150944
512,002181,20260210,20260211,20260225,0,20,6,0,4008.9,13.23,14.1,4,0,0,-0.06,0.83,0.89,0.73,9.35,5,0.67,113,77,10.41,0,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,002181_20260210,70,10.0%,1.9,1.7,10,-0.1341,0,0,0,-0.06530291109362707,-0.16522423288749027,-0.09047993705743511
513,600875,20260210,20260211,20260213,1,11,0,0,7134.4,31.17,24.7,3,1,1,11.93,0.63,2.33,1.32,7.91,4,1.0,113,77,10.41,0,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,600875_20260210,84,8.3%,5.9,3.1,2,0.0356,0,1,1,0.09752120026092624,0.006849315068493178,0.09752120026092624
514,603598,20260210,20260211,20260225,0,13,3,0,3948.8,31.3,14.2,3,0,0,-3.08,0.35,0.69,0.94,11.4,5,0.61,113,77,10.41,0,1,1.0,2.08,0.0,13.0,0.0,7.0,2.0,603598_20260210,72,10.0%,4.4,3.3,10,-0.1949,0,0,0,-0.030940988835725755,-0.20574162679425845,-0.06539074960127593
515,600545,20260211,20260212,20260226,1,22,9,1,265.8,2.98,1.0,1,0,0,11.04,0.55,1.61,2.44,5.89,4,0.61,96,62,9.79,2,1,3.0,0.34,1.0,33.0,1.0,2.0,3.0,600545_20260211,80,10.0%,3.1,3.3,10,0.1764,1,1,1,0.25605536332179923,-0.01730103806228383,0.0207612456747405
